movie_id,s/c,d_height
61.0,0.995290187771936,-0.11595782563521605
63.0,0.9961265631968358,0.20227385694830424
64.0,0.9947128815006664,-0.7700709115179674
65.0,0.9962911497108404,-0.7545709822117401
66.0,0.9954444808715428,-1.0916654480587875
70.0,0.996329290516982,-0.1460429672331416
74.0,0.9957918012354758,-0.8488755857784436
75.0,0.9937531779057924,-1.2813141256702305
79.0,0.9960935138859692,-0.5233271093697569
86.0,0.9958959820161792,-0.6332024598536083
87.0,0.9954656810189332,-0.486720769169906
88.0,0.9962457824087594,0.07432911917278995
92.0,0.9954874520864808,-0.6311390056258284
95.0,0.9963063781700904,-0.7272297684170432
101.0,0.9962592067498822,-0.15181884459049666
102.0,0.994549342388808,-0.9714535783158728
103.0,0.994099504068876,-0.6291690593983739
104.0,0.9963022347598848,-0.030957213648985068
107.0,0.9962885243210376,-0.2686657540098065
108.0,0.9725043943812144,-0.9872631988902536
113.0,0.993685862212232,-0.3220498985840408
118.0,0.9938003120482968,-0.0938550382640928
120.0,0.98689577010496,-0.4005413658660237
125.0,0.9959722363161718,-0.6780149909151518
129.0,0.985308451564958,-0.17332624949632836
135.0,0.9961849182306171,-0.27514967659346645
141.0,0.9962890769993876,-0.3767562753665947
291.0,0.9945387644204784,0.07542657751419979
402.0,0.9767658487342638,-0.9092352535979034
494.0,0.9962482749878884,-0.3466848237863997
604.0,0.9093472773998132,0.5632765601184013
608.0,0.9962840729132452,-0.012102180773012172
609.0,0.9958515639467505,-0.09194071918923853
611.0,0.9958310808977708,-0.3646257357009191
612.0,0.9945142252281208,-0.7533906363356158
613.0,0.9961045282065129,-0.7260053029466897
619.0,0.9937684299827934,-0.927972017014416
626.0,0.9914003466745812,-0.9342161386479508
628.0,0.996284762600518,0.15203960480540024
630.0,0.9863193532731112,-0.3884998974325775
631.0,0.9960549865084728,-0.5610857269601954
635.0,0.9940519461805192,-0.2954557199358012
637.0,0.9961215292785596,-0.4517216029754199
639.0,0.9940032938219432,-0.7297582193566856
640.0,0.9953515930245748,-0.33957485286233746
643.0,0.9475179393674384,-0.5727121624734983
644.0,0.9285930253519988,-0.16302946865305534
647.0,0.9961996436161528,-0.5304732544682293
648.0,0.9962565024112984,-0.005500943740379238
650.0,0.9939254193559364,0.2686380632920273
651.0,0.9735046063143792,-1.438827780549761
653.0,0.9962622156230574,-0.15014379510871745
654.0,0.9231197087006736,0.2556863076485918
656.0,0.9951387593547174,-0.10077699961163901
660.0,0.9737758285911624,-0.2658438884197976
661.0,0.9962701320818173,-0.185791479066062
662.0,0.9959567703686396,-0.19391045057976572
663.0,0.9956156115493384,0.21228937213926447
664.0,0.9876688080411092,-0.7564727816913619
667.0,0.9944651693957904,-0.32479687867461937
671.0,0.9962036243858564,-0.5617437308875695
673.0,0.9963616511502328,-0.8450027337545931
676.0,0.9416052891990248,0.6596477135285106
685.0,0.9922563627780118,-0.5166107406426201
691.0,0.99514665912921,-0.16145321068854113
692.0,0.9941671381415744,-0.332230109199156
694.0,0.9955894359699552,-0.5319334500117012
695.0,0.9926625346656596,-0.4918054551123756
697.0,0.9944278436761728,-0.6453706801350756
703.0,0.9909550719389922,-0.6807320838320945
704.0,0.9956118579999459,-0.5877421229109521
705.0,0.9926635352290036,-0.3944707338870215
706.0,0.9826622726841274,-1.2875506441883888
707.0,0.995836981252713,-0.007665424146376498
708.0,0.9962573796284864,-0.8419665860212051
710.0,0.9946423369505928,-0.5148573175023081
711.0,0.9958998523811452,-0.6552851614636528
719.0,0.996207198622554,-0.420025870637684
720.0,0.99629669257997,-0.5742719941885133
722.0,0.9900151417929745,-0.006476480531568907
724.0,0.9962617628322812,-0.008444938606174457
725.0,0.9946681681135251,-0.4706193970100378
726.0,0.9914614560230977,-0.1966800832509099
731.0,0.99260363502895,-0.2539320662737348
732.0,0.98308729536443,-0.98603128624683
733.0,0.9962589747396354,-0.4359471605067511
734.0,0.9757217795803284,-1.4450206763590063
736.0,0.9962639746325946,-0.3404381930881253
737.0,0.9961683709842536,-1.1529762671703272
739.0,0.9000730028335091,-0.2608781258509887
742.0,0.9959507210614018,-0.43345486135925215
743.0,0.9961936280305445,-0.5747149316404312
747.0,0.9947818942717982,-0.8430059955284661
763.0,0.9738487276444964,-0.771224507298605
765.0,0.9962706648326074,-0.6966349177069171
766.0,0.9951742395179032,-0.12728809426012422
769.0,0.9842019126405565,0.2316459019331547
778.0,0.9962608881102132,-0.18782363370231447
779.0,0.9933417454061649,-1.0098328674542505
780.0,0.9962495311841659,-0.22286614593708265
781.0,0.9957868603454332,0.002206924978451763
782.0,0.9959124798075426,-0.35217467183793083
783.0,0.9962552562882512,-0.381951096860214
784.0,0.9962286577532308,0.033204003343965116
785.0,0.996230013507106,0.13740653642717415
786.0,0.9962389906473694,-0.42706126739397066
788.0,0.9962490021996878,-1.0019775061181666
799.0,0.996228203592359,-0.1023763615342359
800.0,0.9962139743632941,-0.6963601968631314
801.0,0.9958608315967546,0.016289833633833073
803.0,0.9934273121453996,-0.3364322066980434
804.0,0.9955007392976459,-0.7508523108025793
805.0,0.9962300372660764,-0.18659783574489675
806.0,0.9932109202484664,0.05879271427525179
808.0,0.9938330444491448,-0.4075956635990337
809.0,0.9945555547117644,-0.669297947536978
810.0,0.99599475400602,-0.4754764890797021
813.0,0.9935350583099658,-0.5498503909930239
815.0,0.9559209845537469,-2.2539776091390364
818.0,0.9959575731316876,-0.27335920352780096
825.0,0.9525185744451043,-0.542293588028159
828.0,0.9954422385570794,-0.480419014863017
829.0,0.9957239462149926,-0.6199372879120899
830.0,0.9961966626905828,-0.3793202397537314
832.0,0.9962318271813048,-0.3150909353779765
833.0,0.9954283064347044,-0.5665381898615647
834.0,0.9813185307698776,-0.930455313633712
835.0,0.9948230751199324,0.028152052534387018
837.0,0.9962350159168704,-0.020705994637114426
838.0,0.9962354379262149,-0.34594203667103285
840.0,0.9942258722253589,-0.14929436509202132
842.0,0.9955899919377904,-0.25847129856102624
847.0,0.978624056798742,-0.3344702579964909
848.0,0.9951552466768672,-0.34736385610186904
849.0,0.9962400945981696,-0.06891909415447639
851.0,0.9958762501022946,-0.3617456070135452
859.0,0.9081961229490294,-2.8986407636732943
862.0,0.9909177173674024,-0.12168099797842212
865.0,0.9787549828787496,-0.062432800734363976
866.0,0.9961704039317208,-0.361609417859623
867.0,0.992819355467429,-0.7183126548146213
869.0,0.9917272020067468,-0.12878557878897068
870.0,0.9936599212775241,-0.3254098228676723
871.0,0.960567756524859,-1.8512146335404047
877.0,0.9865076114313645,0.2340587761277635
879.0,0.995735124018868,-0.3979818838766036
880.0,0.9961770441566898,-0.6482331689051146
881.0,0.9951028905208388,-0.34287930096066743
882.0,0.9927247198820228,-0.7676506039139719
884.0,0.9655880601188109,-0.8723346971387231
885.0,0.9937290571400904,-0.4239472871385188
886.0,0.9958961525832472,-0.5204772704785592
887.0,0.9706358540941358,-0.0946481526719869
892.0,0.9951758898036992,0.08641184283684034
893.0,0.9937839123976588,-0.1930237785480058
981.0,0.9858942600076362,-0.2445910625535617
984.0,0.9876814017621997,-0.28912332374622896
987.0,0.9895361568203064,-0.5390176347897588
988.0,0.9925402952238492,0.13012139695927027
990.0,0.9948503502260324,-0.5373762330447039
991.0,0.9958746135865688,-0.253672223940987
992.0,0.9901364905446176,-0.2358280201865819
993.0,0.9894940712079342,-0.2345438161979092
994.0,0.9961416333680057,-0.4600087309993146
997.0,0.986334586217775,-0.456095726969374
998.0,0.99438788354647,-0.08440816941442764
1000.0,0.9906623440560514,-0.1536396388743797
1002.0,0.9820916585674944,-0.013173773067986616
1003.0,0.995045521440908,-0.7281931259649257
1004.0,0.9952144161672029,-0.45665552020274797
1005.0,0.9960923943390294,-0.16955878533612756
1006.0,0.9948083036682632,-0.4255939944429557
1034.0,0.9956770605406348,0.05310345398780747
1038.0,0.9886929565940659,-0.25483325323512673
1040.0,0.9833370110573032,-0.3106445877487145
1041.0,0.9961770378819677,-0.08585231392603365
1042.0,0.9961870969280544,-0.2566888981715865
1043.0,0.9943057496098459,-0.7989514218973328
1044.0,0.9929617817036812,-0.4797325641855323
1045.0,0.9600486347067358,-0.5742654468267987
1046.0,0.995857637980292,0.03145279612851226
1047.0,0.9961736332224312,-0.3807787133441858
1049.0,0.9960829659427765,-0.3862502610281524
1050.0,0.9948473542077906,-0.7544100470100981
1051.0,0.9955354298965438,-0.019358312507775643
1052.0,0.925383973909796,-1.8321063468642136
1053.0,0.9873914872862484,-0.04744164228623005
1054.0,0.9934673642132772,-0.2827317274231813
1055.0,0.9901994642024392,-0.4893876695181581
1056.0,0.9941257335014816,-0.20026360749053085
1058.0,0.983653368244342,0.2470495289041752
1059.0,0.9961901799096824,-0.5564563934170614
1060.0,0.9961911695463452,-0.8084702271313682
1061.0,0.9961873945401096,-0.19203380364207406
1062.0,0.9818912065345718,-0.97952793194152
1063.0,0.9855455443481552,-0.17486133065462986
1064.0,0.9961943168459336,-0.10061133325948736
1098.0,0.9827799874507251,-1.0103017354496266
1102.0,0.9764666411729268,-0.744565706580631
1105.0,0.9940877456414504,-0.5345507585625606
1106.0,0.9500406845375802,0.4710452880868497
1109.0,0.8773627715868463,-1.0588683637094367
1110.0,0.9500379339653764,-0.055622601075404184
1111.0,0.9960697136356952,-0.4127670699669026
1112.0,0.9903049106784091,-0.34978267715220923
1113.0,0.9940246954151339,-0.2659204861162494
1114.0,0.9932017710545472,-0.3335057877871899
1117.0,0.9916332652056814,-0.07055164992891516
1120.0,0.9961578593963378,-0.4131350520893311
1123.0,0.9894153606629464,0.7066563537466619
1137.0,0.9733091867853982,-1.2697929522528226
1139.0,0.9445274195801556,-0.3472506903852475
1140.0,0.9600036796026332,-0.12386090330819145
1142.0,0.9765175148955264,-1.060432442183616
1143.0,0.9706494768261408,-0.08321375272904817
1144.0,0.9830625963756418,0.20351763666456524
1145.0,0.9661977380392324,0.38447481599758415
1147.0,0.9961522648944572,0.0699423541544193
1165.0,0.950912108690626,-1.8530594749617275
1166.0,0.9483671711523328,-1.1898529570151992
1167.0,0.9940498698104148,-0.5026219401532677
1168.0,0.99032901913814,-1.069805350865872
1181.0,0.9842953585345482,0.5124925309819974
1183.0,0.9961813108743776,-0.739735485243509
1310.0,0.9926135403921168,0.3244899210030017
1311.0,0.9871588479042656,-3.1713859917796934
1312.0,0.99045342037074,-0.4219722375820201
1313.0,0.9855434234054912,-0.7283601075994701
1314.0,0.96708057184105,-1.047400249556015
1316.0,0.9632577598153858,0.7541333139864408
1317.0,0.9905798005566072,-0.2408513923050264
1319.0,0.9343833998117872,-2.7101342487693767
1324.0,0.9904141479695401,-0.17442993201699375
1351.0,0.9932950593451128,-0.34428165142418665
1352.0,0.9943720282196932,0.11765092884265105
1353.0,0.995283566897307,-0.039941134111144194
1355.0,0.9953703255052604,-0.6862133668961321
1356.0,0.9961715202318704,-0.2508494032876665
1357.0,0.9961896785757368,-0.9419373976710688
1358.0,0.9961722215178492,-0.4965905367199537
1361.0,0.9960771982583104,-0.33463241624130546
1363.0,0.9950358232040684,-0.3163178655335708
1365.0,0.9948069961102848,-0.3871539830361304
1366.0,0.9960226675573352,-0.4302298041152913
1367.0,0.9961884329375028,-0.3678959238583297
1383.0,0.9854469146138626,-1.0199395911061164
1384.0,0.977810558839068,-0.4713714407558602
1390.0,0.9951570919445648,-0.10802059250581443
1391.0,0.9961663144296974,-0.3666454862627835
1392.0,0.995081319701654,-0.16830233841788056
1393.0,0.9961582501274416,-0.5225338714581373
1397.0,0.9936793251266908,0.2534559831244909
1398.0,0.9940015252347704,-0.501392065753389
1399.0,0.9953818272924044,-0.3875822942177201
1400.0,0.948979399021232,-1.276134247408037
1401.0,0.9950753108657656,-0.4541259250205334
1404.0,0.9930615837940191,-0.6667707999680736
1405.0,0.9961655610811042,-0.5163692788912089
1407.0,0.9961697601722342,-0.2976321287998527
1410.0,0.992436503602728,-0.2641021284064706
1411.0,0.9961961350211136,-1.012687530803322
1412.0,0.9910855884051584,0.2269745527406055
1413.0,0.9911571340920176,-0.18224521058145535
1414.0,0.9945723414368722,0.022938487840383992
1415.0,0.9876622634740077,0.10779509263231857
1416.0,0.9961344145860092,-0.17039960854895453
1417.0,0.994108102152638,-0.0040343383968082245
1420.0,0.9782901150280804,0.7497386763818583
1423.0,0.988532396422614,-0.28204877951959784
1424.0,0.9479264117143484,-1.0246102895863258
